Nome Do Curso,CD_SUBGRUPO,NM_SUBGRUPO,NU_PERGUNTA,Pergunta,Ordem Opções,Opção,Porcentagem,Respostas,Total do Curso
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,11,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?,5965,Sim,"93,5",58,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,11,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?,5966,Não,"4,8",3,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,11,1.11- Os canais usados pelo professor para compartilhar informações gerais foram eficientes?,5967,NSI,"1,6",1,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,12,"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?",5897,"Sim, todos os dias","9,7",6,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,12,"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?",5898,"Sim, pouco frequente","48,4",30,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,12,"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?",5899,Não houve,"1,6",1,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,12,"1.12- Nas aulas síncronas, houve discussão ou questionamento feito pelos alunos?",5943,"Sim, frequentemente","40,3",25,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,13,"1.13-Nas aulas síncronas, o horário das aulas foi cumprido?",5953,"Sim, foi cumprido","85,5",53,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,13,"1.13-Nas aulas síncronas, o horário das aulas foi cumprido?",5954,"Não, foi extrapolado","12,9",8,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,13,"1.13-Nas aulas síncronas, o horário das aulas foi cumprido?",5961,"Não, foi inferior ","1,6",1,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5955,"Sim, de 1 a 3","53,2",33,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5956,"Sim, de 4 a 6 ","3,2",2,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5957,"Sim, de 7 a 10 ","1,6",1,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,14,"1.14- Nas aulas síncronas, o professor convidou outros docentes para ministrar algum conteúdo/palestra?",5964,Não,"41,9",26,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5958,Suficiente,"56,5",35,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5959,Insuficiente,"1,6",1,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5960,Excessivo,"40,3",25,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,15,1.15- A quantidade de conteúdo nas aulas síncronas foi:,5962,NSI,"1,6",1,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,16,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?,5968,"Sim, suficiente","46,8",29,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,16,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?,5969,"Não, insuficiente","40,3",25,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,16,1.16- O tempo destinado à realização de provas e de outros trabalhos foi coerente com a extensão e com a complexidade das questões?,5987,"Não, excedeu","12,9",8,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,17,"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?",5986,"Sim, no prazo","59,7",37,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,17,"1.17- O tempo de correção das provas e o retorno para os alunos, foi corente?",5988,"Não, demorou","40,3",25,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,18,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?",5972,Não solicitei,"40,3",25,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,18,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?",5983,Sim,"19,4",12,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,18,"1.18- Após a correção, você teve livre acesso, de forma virtual, às provas que você realizou?",5985,Não,"40,3",25,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,19,1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?,5982,Sim,"21,0",13,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,19,1.19- Foi necessária a sua presença fora da sua residência para a realização de atividades ou de avaliações periódicas?,5984,Não,"79,0",49,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,20,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?",5974,"Sim, 10 a 20 min.","87,1",54,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,20,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?",5975,"Sim, + de 20min","3,2",2,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,20,"1.20- Nas aulas síncronas, com diferentes professor, foi realizado intervalo entre as aulas?",5976,Não houve intervalo,"9,7",6,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,21,"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?",5980,Não houve intervalo,"16,1",10,62
Agronomia,174,I. Avaliação discente sobre as disciplinas e os docentes,21,"1.21-  Nas aulas síncronas, com o mesmo professor, foi realizado intervalo entre as aulas?",5981,"Sim, 10 a 20 min.","83,9",52,62
Agronomia,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5761,Bom,"4,8",2,42
Agronomia,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5851,Ruim,"2,4",1,42
Agronomia,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5852,Não tive atendim.,"4,8",2,42
Agronomia,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5853,Péssimo,"2,4",1,42
Agronomia,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5854,Regular,"2,4",1,42
Agronomia,173,II. Informações sobre Atividades de Ensino,1,"2.01- Se você necessita/necessitou de Atendimento Educacional Especializado, como você avalia o atendimento oferecido pela UEM durante o ERE (Ensino Remoto Emergencial)?",5855,Não necessito,"83,3",35,42
Agronomia,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5856,Bom,"52,4",22,42
Agronomia,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5858,Regular,"4,8",2,42
Agronomia,173,II. Informações sobre Atividades de Ensino,2,2.02- Como você avalia a plataforma Classrom para o desenvolvimento das disciplinas?,5937,Ótimo,"42,9",18,42
Agronomia,173,II. Informações sobre Atividades de Ensino,3,"2.03- Para sua aprendizagem, você considera mais adequado atividades:",5774,Somente síncronas,"35,7",15,42
Agronomia,173,II. Informações sobre Atividades de Ensino,3,"2.03- Para sua aprendizagem, você considera mais adequado atividades:",5775,Somente assíncronas,"7,1",3,42
Agronomia,173,II. Informações sobre Atividades de Ensino,3,"2.03- Para sua aprendizagem, você considera mais adequado atividades:",5861,Ambas,"57,1",24,42
Agronomia,173,II. Informações sobre Atividades de Ensino,4,"2.04- Neste período de isolamento social, você está precisando acompanhar/cuidar de familiares?",5935,Sim,"26,2",11,42
Agronomia,173,II. Informações sobre Atividades de Ensino,4,"2.04- Neste período de isolamento social, você está precisando acompanhar/cuidar de familiares?",5936,Não,"73,8",31,42
Agronomia,173,II. Informações sobre Atividades de Ensino,5,2.05- Você solicitou o empréstimo de equipamento(s) de tecnologia(s) e/ou dispositivo de dados de internet disponibilizado pelos editais do Projeto de Inclusão Digital da UEM?,6353,Sim,"2,4",1,42
Agronomia,173,II. Informações sobre Atividades de Ensino,5,2.05- Você solicitou o empréstimo de equipamento(s) de tecnologia(s) e/ou dispositivo de dados de internet disponibilizado pelos editais do Projeto de Inclusão Digital da UEM?,6354,Não,"97,6",41,42
Agronomia,175,III. Autoavaliação,1,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?,5800,Ótimo,"20,0",9,45
Agronomia,175,III. Autoavaliação,1,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?,5801,Bom,"40,0",18,45
Agronomia,175,III. Autoavaliação,1,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?,5922,Regular,"26,7",12,45
Agronomia,175,III. Autoavaliação,1,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?,5923,Ruim,"11,1",5,45
Agronomia,175,III. Autoavaliação,1,3.01- Como você avalia a sua participação nas aulas/atividades oferecidas de forma remota?,5924,Péssimo,"2,2",1,45
Agronomia,175,III. Autoavaliação,2,3.02- Como você avalia a sua atenção nas aulas síncronas?,5802,Ótimo,"6,7",3,45
Agronomia,175,III. Autoavaliação,2,3.02- Como você avalia a sua atenção nas aulas síncronas?,5803,Bom,"31,1",14,45
Agronomia,175,III. Autoavaliação,2,3.02- Como você avalia a sua atenção nas aulas síncronas?,5925,Regular,"42,2",19,45
Agronomia,175,III. Autoavaliação,2,3.02- Como você avalia a sua atenção nas aulas síncronas?,5926,Ruim,"11,1",5,45
Agronomia,175,III. Autoavaliação,2,3.02- Como você avalia a sua atenção nas aulas síncronas?,5927,Péssimo,"8,9",4,45
Agronomia,175,III. Autoavaliação,3,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?,5804,Ótimo,"6,7",3,45
Agronomia,175,III. Autoavaliação,3,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?,5805,Bom,"35,6",16,45
Agronomia,175,III. Autoavaliação,3,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?,5928,Regular,"35,6",16,45
Agronomia,175,III. Autoavaliação,3,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?,5929,Ruim,"20,0",9,45
Agronomia,175,III. Autoavaliação,3,3.03- Como você avalia a sua aprendizagem nas aulas/atividades oferecidas de forma remota?,5930,Péssimo,"2,2",1,45
Agronomia,177,IV. Avaliação do Instrumento,1,4.01- Como você avalia este Instrumento de Consulta?,5846,Ótimo.,"35,0",14,40
Agronomia,177,IV. Avaliação do Instrumento,1,4.01- Como você avalia este Instrumento de Consulta?,5847,Bom.,"60,0",24,40
Agronomia,177,IV. Avaliação do Instrumento,1,4.01- Como você avalia este Instrumento de Consulta?,5848,Regular.,"5,0",2,40
Agronomia (CAU),174,I. Avaliação discente sobre as disciplinas e os docentes,1,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?,5778,Ótimo,"20,0",8,40
Agronomia (CAU),174,I. Avaliação discente sobre as disciplinas e os docentes,1,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?,5779,Bom,"30,0",12,40
Agronomia (CAU),174,I. Avaliação discente sobre as disciplinas e os docentes,1,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?,5780,Regular,"40,0",16,40
Agronomia (CAU),174,I. Avaliação discente sobre as disciplinas e os docentes,1,1.01- Como você avalia as orientações sobre o desenvolvimento da disciplina?,5781,Ruim,"10,0",4,40
Agronomia (CAU),174,I. Avaliação discente sobre as disciplinas e os docentes,2,"1.02- Como você avalia a organização da disciplina no Classroom (clareza, acessibilidade, entendimento)?",5782,Ótimo,"35,0",14,40
